Administrative,Administrative_Duration,Informational,Informational_Duration,ProductRelated,ProductRelated_Duration,BounceRates,ExitRates,PageValues,SpecialDay,Month_Aug,Month_Dec,Month_Feb,Month_Jul,Month_June,Month_Mar,Month_May,Month_Nov,Month_Oct,Month_Sep,VisitorType_New_Visitor,VisitorType_Other,VisitorType_Returning_Visitor,Weekend,Browser,Region,TrafficType,OperatingSystems,Revenue
-0.7057572594841192,-0.4642317440146919,-0.39678133220882345,-0.24860732278732312,-0.650532493192203,-0.5228435316972405,-0.4501463020948204,-0.41443057911870024,-0.3160394114794245,-0.3052680431091731,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,2.0,1.0,3.0,2.0,0
-0.09815025880158067,-0.31849198695145625,-0.39678133220882345,-0.24860732278732312,2.9005851357796764,3.9571808379051405,-0.3373313826867371,-0.6284893559057984,-0.23931187161561798,-0.3052680431091731,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,2.0,5.0,2.0,2.0,0
-0.7057572594841192,-0.4642317440146919,-0.39678133220882345,-0.24860732278732312,-0.382523615533948,-0.2212014646098919,-0.4501463020948204,-0.22169668913515808,0.6940658599353203,-0.3052680431091731,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,2.0,6.0,1.0,2.0,0
0.20565324153968859,0.1414769048529998,1.158841853224852,0.1086399643644508,-0.06984659159931711,0.1228015983057336,-0.27089156810588655,-0.4857620895703165,-0.3160394114794245,-0.3052680431091731,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,2.0,4.0,2.0,3.0,0
0.20565324153968859,-0.42441990793888124,0.3810302605080142,-0.06697654714064699,-0.24851917670482046,-0.4058802811939829,-0.026763686576720895,-0.20792997496398993,1.3748522509857948,-0.3052680431091731,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,2.0,1.0,1.0,2.0,0
-0.7057572594841192,-0.4642317440146919,-0.39678133220882345,-0.24860732278732312,-0.628198420054015,-0.60394162071895,0.6612330664186394,1.2719909419753719,-0.3160394114794245,-0.3052680431091731,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,3.0,1.0,0
0.20565324153968859,-0.373233261555696,-0.39678133220882345,-0.24860732278732312,0.6895118950990722,1.4477355204497433,-0.4501463020948204,-0.8618485186496353,-0.24826325432572408,-0.3052680431091731,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,6.0,4.0,4.0,0
-0.7057572594841192,-0.4642317440146919,-0.39678133220882345,-0.24860732278732312,-0.628198420054015,-0.6349890739417827,-0.4501463020948204,0.7299268831724601,-0.3160394114794245,-0.3052680431091731,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,2.0,2.0,3.0,3.0,0
0.5094567418809578,1.3377277886556371,0.3810302605080142,-0.15478480292928148,0.9128526264809513,1.006782664099359,-0.2649164147517729,-0.3595962895978165,-0.19475524756896942,0.7071173964411631,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,2.0,1.0,13.0,3.0,0
2.939884744611112,5.828255482801869,6.6035230022427145,4.279832826145982,2.074224429666723,3.3406576906831775,-0.27896636159058325,-0.4108796909299812,0.059910515990665644,-0.3052680431091731,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,2.0,4.0,2.0,3.0,1
-0.7057572594841192,-0.4642317440146919,-0.39678133220882345,-0.24860732278732312,-0.5388621275012634,-0.5453261702379124,0.1055433821619095,-0.08316920503190713,-0.3160394114794245,-0.3052680431091731,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,3.0,2.0,1.0,0
1.724670743246035,0.15398919619111176,-0.39678133220882345,-0.24860732278732312,1.1808615041392063,0.7749631305225947,-0.43038844418484923,-0.5869732984363916,-0.26913211148959826,-0.3052680431091731,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,2.0,9.0,4.0,2.0,0
-0.7057572594841192,-0.4642317440146919,-0.39678133220882345,-0.24860732278732312,0.17582821292075002,0.45104678114134705,-0.35753134730950303,-0.1616394389472095,-0.3160394114794245,-0.3052680431091731,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,8.0,1.0,11.0,1.0,1
-0.7057572594841192,-0.4642317440146919,-0.39678133220882345,-0.24860732278732312,-0.09218066473750502,0.02456856919929871,-0.4501463020948204,-0.4006638649475321,-0.3160394114794245,-0.3052680431091731,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,2.0,1.0,3.0,2.0,0
0.5094567418809578,0.2296316847351521,1.9366534459416895,0.646315174320151,-0.4495258349485117,-0.08773310265798732,-0.4501463020948204,-0.6680277902281933,-0.3160394114794245,-0.3052680431091731,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,2.0,5.0,2.0,2.0,0
0.5094567418809578,-0.00582688862749992,-0.39678133220882345,-0.24860732278732312,0.15349413978256207,-0.302303122322229,-0.4501463020948204,-0.7878524814756922,-0.3160394114794245,-0.3052680431091731,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,2.0,1.0,20.0,1.0,0
0.20565324153968859,-0.28081292780827827,-0.39678133220882345,-0.24860732278732312,-0.11451473787569295,0.03694740291960916,-0.4501463020948204,-0.7035314032527322,1.975664645865318,-0.3052680431091731,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,2.0,1.0,2.0,2.0,1
1.4208672429047657,0.35737955455979653,2.714465038658527,0.9578540546021675,1.7615474057320923,0.5931720841339392,-0.3361586774046691,-0.5951474293000782,0.11163220569248826,-0.3052680431091731,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,2.0,1.0,1
-0.7057572594841192,-0.4642317440146919,-0.39678133220882345,-0.24860732278732312,-0.2708532498430084,0.10225857553363145,-0.4501463020948204,-0.6553479361774873,-0.3160394114794245,-0.3052680431091731,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,1.0,9.0,1.0,0
-0.7057572594841192,-0.4642317440146919,-0.39678133220882345,-0.24860732278732312,0.7118459682372601,0.43602069595740833,-0.2301858094857273,-0.29053997377893254,-0.3160394114794245,-0.3052680431091731,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,2.0,1.0,2.0,3.0,0
0.5094567418809578,-0.23104813271351485,-0.39678133220882345,-0.24860732278732312,0.39916894430262917,0.655273492879851,0.005804218893372323,0.011543089420368143,0.17694275419026942,-0.3052680431091731,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,5.0,3.0,3.0,2.0,0
0.20565324153968859,0.07379678352412153,-0.39678133220882345,-0.24860732278732312,-0.33785546925757215,-0.5025020968271088,-0.4501463020948204,-0.8962652932362745,-0.3160394114794245,-0.3052680431091731,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,2.0,1.0,2.0,2.0,0
-0.7057572594841192,-0.4642317440146919,-0.39678133220882345,-0.24860732278732312,-0.4271917618103238,-0.5445232188614598,-0.4501463020948204,-0.8962652932362745,-0.3160394114794245,-0.3052680431091731,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,5.0,4.0,1.0,2.0,0
-0.7057572594841192,-0.4642317440146919,-0.39678133220882345,-0.24860732278732312,-0.5165280543630755,-0.6019342422778186,-0.4501463020948204,-0.3542012344333628,-0.3160394114794245,-0.3052680431091731,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,4.0,1.0,2.0,2.0,0
-0.7057572594841192,-0.4642317440146919,-0.39678133220882345,-0.24860732278732312,-0.36018954239576007,0.12219407405299028,-0.4501463020948204,-0.218685219732635,0.8491639734222688,-0.3052680431091731,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,4.0,4.0,1.0,0
1.724670743246035,0.24764180124474186,-0.39678133220882345,-0.24860732278732312,-0.11451473787569295,0.32012158834854865,-0.31543365271304274,-0.6409715083529777,-0.3160394114794245,-0.3052680431091731,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,2.0,1.0,8.0,3.0,0
-0.7057572594841192,-0.4642317440146919,-0.39678133220882345,-0.24860732278732312,-0.650532493192203,-0.6008636404425485,-0.4501463020948204,-0.17351322205991315,-0.3160394114794245,-0.3052680431091731,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,2.0,3.0,6.0,3.0,0
-0.7057572594841192,-0.4642317440146919,-0.39678133220882345,-0.24860732278732312,-0.6952006394685789,-0.6446244904592136,3.995371171959019,3.4402471771870182,-0.3160394114794245,1.7195028359914994,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,2.0,1.0,13.0,2.0,0
-0.4019537591428499,0.028297542294623557,-0.39678133220882345,-0.24860732278732312,-0.4048576886721359,-0.4574960349011998,-0.4501463020948204,-0.7930149911589192,2.8391845157018873,-0.3052680431091731,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,3.0,1.0,1
-0.7057572594841192,-0.4642317440146919,-0.39678133220882345,-0.24860732278732312,-0.650532493192203,-0.6419479858710383,1.7726124349320993,2.7174951060106567,-0.3160394114794245,-0.3052680431091731,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,3.0,6.0,1.0,0
-0.7057572594841192,-0.4642317440146919,-0.39678133220882345,-0.24860732278732312,0.4885052368553809,1.4849341545234855,-0.36465557802031007,-0.3583709646341737,-0.3160394114794245,-0.3052680431091731,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,2.0,6.0,1.0,2.0,0
-0.4019537591428499,-0.23104813271351485,-0.39678133220882345,-0.24860732278732312,0.10882599350618624,0.1589514039090304,-0.4501463020948204,-0.4778298710547923,0.48005749717474183,1.7195028359914994,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,6.0,1.0,3.0,2.0,1
-0.7057572594841192,-0.4642317440146919,-0.39678133220882345,-0.24860732278732312,-0.382523615533948,0.03494002447847773,-0.1326093460131426,0.44598856872165543,-0.3160394114794245,2.731888275541835,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,4.0,9.0,3.0,2.0,0
-0.7057572594841192,-0.4642317440146919,-0.39678133220882345,-0.24860732278732312,-0.31552139611938423,-0.29982378688753936,-0.3112238810306379,-0.4208837216433748,-0.3160394114794245,-0.3052680431091731,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,2.0,3.0,10.0,3.0,0
0.20565324153968859,-0.24128546199015186,-0.39678133220882345,-0.24860732278732312,-0.4495258349485117,-0.5327465986734888,-0.4501463020948204,-0.4626140461939452,-0.3160394114794245,-0.3052680431091731,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,5.0,6.0,2.0,2.0,0
0.5094567418809578,-0.017770439450243106,0.3810302605080142,-0.012246743914179778,0.39916894430262917,0.37128743421406485,-0.16785594249240166,-0.6415812220063192,-0.3160394114794245,-0.3052680431091731,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,9.0,3.0,1.0,0
-0.7057572594841192,-0.4642317440146919,-0.39678133220882345,-0.24860732278732312,-0.31552139611938423,0.15052041445627842,-0.4501463020948204,-0.2939718897480255,-0.3160394114794245,-0.3052680431091731,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,4.0,1.0,1.0,2.0,0
-0.7057572594841192,-0.4642317440146919,-0.39678133220882345,-0.24860732278732312,-0.6058643469158271,0.1259411804764356,-0.4501463020948204,0.8383396949330426,-0.3160394114794245,-0.3052680431091731,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,2.0,4.0,2.0,2.0,0
1.4208672429047657,-0.15349260786982546,0.3810302605080142,0.29267644562445555,0.7788481876518238,0.07083421051108098,-0.4501463020948204,-0.30373882164209876,-0.09944099511717701,-0.3052680431091731,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,2.0,7.0,4.0,2.0,0
2.028474243587304,1.2838497808238334,2.714465038658527,0.3137263699756373,1.4042022355210855,0.9558079966741687,-0.31939578684455533,-0.5815736248861569,0.3490919267653808,-0.3052680431091731,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,2.0,4.0,1.0,3.0,0
-0.7057572594841192,-0.4642317440146919,-0.39678133220882345,-0.24860732278732312,-0.6058643469158271,-0.5576380913435185,0.4389571927159474,0.6937892720247454,-0.3160394114794245,-0.3052680431091731,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,2.0,1.0,3.0,3.0,0
1.724670743246035,1.5775467061590296,1.158841853224852,6.636522211410502,-0.4048576886721359,-0.46449573167502045,-0.4501463020948204,-0.7758066038655997,-0.3160394114794245,-0.3052680431091731,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,2.0,7.0,9.0,3.0,0
0.20565324153968859,-0.2992969945577618,-0.39678133220882345,-0.24860732278732312,-0.6728665663303909,-0.6387361803652281,1.2169227506753693,0.7299268831724601,-0.3160394114794245,-0.3052680431091731,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,4.0,8.0,1.0,0
-0.09815025880158067,-0.37892066670938324,-0.39678133220882345,-0.24860732278732312,-0.5611962006394513,-0.6175917941186437,-0.4501463020948204,-0.27676350245470593,-0.3160394114794245,-0.3052680431091731,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,2.0,1.0,3.0,2.0,0
-0.7057572594841192,-0.4642317440146919,-0.39678133220882345,-0.24860732278732312,-0.6728665663303909,-0.4288982206522899,1.7726124349320993,2.3561190595811947,-0.3160394114794245,-0.3052680431091731,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,10.0,3.0,3.0,2.0,0
0.5094567418809578,3.5112644584126933,-0.39678133220882345,-0.24860732278732312,-0.5165280543630755,-0.5045362403141219,-0.4501463020948204,-0.45149477288597045,-0.3160394114794245,-0.3052680431091731,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,2.0,3.0,11.0,3.0,0
-0.4019537591428499,-0.37778318567864577,0.3810302605080142,0.06461555120029278,-0.4271917618103238,-0.5941991440179921,0.5024645883778005,0.18786282436954874,0.810593352804161,-0.3052680431091731,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,2.0,3.0,1.0,2.0,0
3.243688244952381,1.2054685359778072,1.9366534459416895,-0.06096228307123985,2.878251062641488,1.2062473854457614,-0.3136611137582006,-0.4859459360165001,0.5186398752185692,-0.3052680431091731,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,5.0,7.0,2.0,2.0,1
-0.7057572594841192,-0.4642317440146919,-0.39678133220882345,-0.24860732278732312,-0.628198420054015,-0.626424259259622,1.7726124349320993,1.8140550007782834,-0.3160394114794245,-0.3052680431091731,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,2.0,3.0,3.0,3.0,0
-0.7057572594841192,-0.4642317440146919,-0.39678133220882345,-0.24860732278732312,-0.47185990808669964,-0.5584410427199711,-0.4501463020948204,-0.502036890776441,-0.3160394114794245,-0.3052680431091731,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,2.0,1.0,1.0,2.0,0
-0.09815025880158067,-0.35617104609463424,-0.39678133220882345,-0.24860732278732312,-0.09218066473750502,-0.011015559300490942,-0.4501463020948204,-0.7467303744816609,0.7913265071508313,-0.3052680431091731,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,12.0,9.0,2.0,3.0,1
-0.7057572594841192,-0.4642317440146919,-0.39678133220882345,-0.24860732278732312,-0.6058643469158271,-0.20059237928094262,-0.4501463020948204,-0.02896279915161592,-0.3160394114794245,-0.3052680431091731,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,2.0,3.0,2.0,2.0,0
-0.7057572594841192,-0.4642317440146919,-0.39678133220882345,-0.24860732278732312,-0.4271917618103238,-0.5070521546270066,0.34369611033696146,0.8073646151511171,-0.3160394114794245,-0.3052680431091731,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,2.0,2.0,1.0,0
-0.4019537591428499,-0.35503356506389677,-0.39678133220882345,-0.24860732278732312,-0.650532493192203,-0.6121852548505298,-0.4501463020948204,-0.17351322205991315,-0.3160394114794245,-0.3052680431091731,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,2.0,6.0,6.0,2.0,0
-0.7057572594841192,-0.4642317440146919,-0.39678133220882345,-0.24860732278732312,-0.22618510356663254,-0.39589245825695235,-0.04600835394948732,-0.1570870332034461,-0.3160394114794245,-0.3052680431091731,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,4.0,2.0,1.0,0
0.5094567418809578,2.296055557051938,1.158841853224852,-0.11869921836849624,-0.2931873229811963,-0.4597404752078725,-0.4501463020948204,-0.7705692893422578,-0.3160394114794245,-0.3052680431091731,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,2.0,3.0,8.0,3.0,0
-0.7057572594841192,-0.4642317440146919,-0.39678133220882345,-0.24860732278732312,-0.650532493192203,-0.6133093867775633,-0.4501463020948204,0.5492388707990105,-0.3160394114794245,-0.3052680431091731,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,4.0,1.0,2.0,2.0,0
-0.7057572594841192,-0.4642317440146919,0.3810302605080142,-0.24860732278732312,-0.20385103042844463,-0.3827285165062671,-0.4114896380715642,-0.19865241850220405,-0.3160394114794245,-0.3052680431091731,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,5.0,5.0,2.0,2.0,0
-0.4019537591428499,-0.20545480952192224,1.9366534459416895,7.1248804582055,2.1858947953576626,1.1625661625111965,-0.2830215848580025,-0.2638006909653049,-0.3160394114794245,-0.3052680431091731,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,2.0,1.0,1.0,2.0,0
0.5094567418809578,-0.1514244605618934,-0.39678133220882345,-0.24860732278732312,-0.6728665663303909,-0.6376655785299579,-0.4501463020948204,-0.27676350245470593,-0.3160394114794245,-0.3052680431091731,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,10.0,4.0,2.0,2.0,1
2.028474243587304,1.2344065954094792,-0.39678133220882345,-0.24860732278732312,-0.11451473787569295,-0.06409064528400583,-0.4501463020948204,-0.662433732506472,0.8828367817880408,-0.3052680431091731,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,2.0,1.0,8.0,2.0,0
-0.7057572594841192,-0.4642317440146919,-0.39678133220882345,-0.24860732278732312,-0.36018954239576007,-0.32968911726843797,0.18492763229612258,0.5750514408977085,-0.3160394114794245,3.744273715092172,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,6.0,1.0,2.0,2.0,0
-0.4019537591428499,-0.41873250278519397,-0.39678133220882345,-0.24860732278732312,-0.22618510356663254,-0.2703061471928065,0.18492763229612258,-0.07886710278793661,0.24739969378556292,-0.3052680431091731,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,2.0,1.0,1.0,3.0,1
0.8132602422222271,0.10972222626782613,-0.39678133220882345,-0.24860732278732312,0.5331733831317567,0.12204597395401089,-0.4501463020948204,-0.8488717219075171,3.3086803892890497,-0.3052680431091731,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,2.0,3.0,3.0,2.0,1
-0.7057572594841192,-0.4642317440146919,-0.39678133220882345,-0.24860732278732312,-0.4048576886721359,-0.5445589056071456,0.5024645883778005,0.6524891511938032,-0.3160394114794245,-0.3052680431091731,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,2.0,3.0,4.0,2.0,0
1.1170637425634964,1.1358249056997398,1.9366534459416895,0.5308413037256382,-0.4048576886721359,-0.3434285074520508,-0.4501463020948204,-0.6411763218369557,-0.3160394114794245,2.731888275541835,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,2.0,1.0,0
-0.7057572594841192,-0.4642317440146919,-0.39678133220882345,-0.24860732278732312,-0.4495258349485117,-0.24408557883879015,-0.07968650518113804,-0.41443057911870024,-0.3160394114794245,-0.3052680431091731,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,2.0,1.0,2.0,1.0,0
-0.4019537591428499,0.18271059221723232,-0.39678133220882345,-0.24860732278732312,-0.13684881101388086,0.37516581676394917,0.05367901904047717,-0.14604863585304487,0.2950974978539741,-0.3052680431091731,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,2.0,2.0,1.0,3.0,1
-0.7057572594841192,-0.4642317440146919,-0.39678133220882345,-0.24860732278732312,-0.628198420054015,-0.615182939989286,-0.4501463020948204,0.18786282436954874,-0.3160394114794245,-0.3052680431091731,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,2.0,1.0,1.0,2.0,0
-0.4019537591428499,-0.4357947182462557,-0.39678133220882345,-0.24860732278732312,-0.24851917670482046,0.07401699146583611,-0.22787042839212845,-0.4626140461939452,-0.3160394114794245,-0.3052680431091731,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,2.0,2.0,2.0,3.0,0
-0.7057572594841192,-0.4642317440146919,-0.39678133220882345,-0.24860732278732312,-0.36018954239576007,-0.4462062836379797,0.29077326950495697,0.21044883404719075,-0.3160394114794245,-0.3052680431091731,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,2.0,2.0,3.0,3.0,0
-0.7057572594841192,-0.4642317440146919,-0.39678133220882345,-0.24860732278732312,-0.5165280543630755,-0.5223082307796054,0.04380007897169784,0.06740413499887395,-0.3160394114794245,0.7071173964411631,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,2.0,3.0,3.0,3.0,0
-0.7057572594841192,-0.4642317440146919,-0.39678133220882345,-0.24860732278732312,0.5555074562699447,0.016204492361251113,-0.4118228740614192,-0.44766055865499627,-0.3160394114794245,-0.3052680431091731,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,7.0,2.0,2.0,2.0,0
-0.09815025880158067,-0.39029547701675776,-0.39678133220882345,-0.24860732278732312,-0.36018954239576007,-0.4592033899181586,-0.4501463020948204,-0.2585428647379778,-0.3160394114794245,-0.3052680431091731,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,2.0,3.0,4.0,3.0,0
-0.7057572594841192,-0.4642317440146919,-0.39678133220882345,-0.24860732278732312,-0.20385103042844463,-0.0007913117736616071,-0.4501463020948204,-0.797708181780035,-0.3160394114794245,-0.3052680431091731,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,13.0,9.0,20.0,8.0,0
-0.7057572594841192,-0.4642317440146919,-0.39678133220882345,-0.24860732278732312,-0.650532493192203,-0.5928608917239045,-0.4501463020948204,-0.8962652932362745,-0.3160394114794245,-0.3052680431091731,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,2.0,1.0,0
4.155098745976189,1.7634300644091276,-0.39678133220882345,-0.24860732278732312,-0.18151695729025671,-0.4070847082586617,-0.4501463020948204,-0.7563777920920493,-0.3160394114794245,-0.3052680431091731,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,10.0,7.0,3.0,2.0,0
-0.7057572594841192,-0.4642317440146919,-0.39678133220882345,-0.24860732278732312,-0.1591828841520688,-0.29942231119931306,-0.4501463020948204,0.05776745025684985,-0.3160394114794245,-0.3052680431091731,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,2.0,3.0,2.0,2.0,0
-0.7057572594841192,-0.4642317440146919,-0.39678133220882345,-0.24860732278732312,-0.6952006394685789,-0.6446244904592136,3.995371171959019,3.4402471771870182,-0.3160394114794245,-0.3052680431091731,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,2.0,6.0,13.0,2.0,0
-0.7057572594841192,-0.4642317440146919,-0.39678133220882345,-0.24860732278732312,-0.650532493192203,-0.5731618179549348,1.7726124349320993,2.47657774895187,-0.3160394114794245,1.7195028359914994,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,4.0,1.0,6.0,2.0,0
